data_week,sfdc_name_l3,am_name_l3,country,service_type_l3,month,customer_type,revenue,gross_profit,data_type,cohort
2025-09-29,sf52,am3,BE,Staffing,2025-07-01,NE,468183.27,30368.53,actuals,2025
2025-09-29,sf52,am3,BE,Staffing,2025-08-01,NE,429332.29,30111.1,actuals,2025
2025-09-29,sf52,am3,BE,Staffing,2025-09-01,NE,185148.7,23461.26,actuals,2025
2025-09-29,sf52,am3,BE,Staffing,2025-10-01,NE,359408.36,28353.78,actuals,2025
2025-09-29,sf52,am3,BE,Staffing,2025-11-01,NE,415479.46,16335.39,forecast,2025
2025-09-29,sf52,am3,BE,Staffing,2025-12-01,NE,346506.32,15286.91,forecast,2025
2025-09-29,sf53,am4,ES,Outsourcing,2024-01-01,Pipeline EB,423838.37,22944.72,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2024-02-01,Pipeline EB,161756.57,24101.96,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2024-03-01,Pipeline EB,175888.89,8227.49,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2024-04-01,Pipeline EB,441446.99,28861.69,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2024-05-01,Pipeline EB,441756.81,11947.99,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2024-06-01,Pipeline EB,320483.51,15481.48,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2024-07-01,Pipeline EB,228615.06,27913.75,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2024-08-01,Pipeline EB,133115.35,32988.01,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2024-09-01,Pipeline EB,241596.67,39397.86,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2024-10-01,Pipeline EB,168010.46,37446.72,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2024-11-01,Pipeline EB,173132.48,30207.7,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2024-12-01,Pipeline EB,209878.87,30971.64,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-01-01,Pipeline EB,460779.7,21898.85,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-02-01,Pipeline EB,289724.85,30678.11,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-03-01,Pipeline EB,496290.67,21871.55,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-04-01,Pipeline EB,117937.13,5119.77,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-05-01,Pipeline EB,242820.59,27953.52,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-06-01,Pipeline EB,240314.56,30419.14,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-07-01,Pipeline EB,265151.69,24570.42,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-08-01,Pipeline EB,255216.72,29021.15,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-09-01,Pipeline EB,203867.28,10523.57,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-10-01,Pipeline EB,316683.45,10815.61,actuals,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-11-01,Pipeline EB,449880.41,32865.63,forecast,2024
2025-09-29,sf53,am4,ES,Outsourcing,2025-12-01,Pipeline EB,185848.33,28847.13,forecast,2024
2025-09-29,sf54,am4,BE,Staffing,2024-01-01,NE,413063.16,7742.42,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2024-02-01,NE,360208.09,13851.19,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2024-03-01,NE,116480.57,26983.56,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2024-04-01,NE,377267.58,11061.27,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2024-05-01,NE,405370.72,38528.52,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2024-06-01,NE,291023.58,14787.2,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2024-07-01,NE,388496.65,7573.93,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2024-08-01,NE,148158.4,26937.67,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2024-09-01,NE,326415.8,34365.89,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2024-10-01,NE,496742.64,34317.86,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2024-11-01,NE,390358.33,13904.6,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2024-12-01,NE,68460.4,29971.62,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2025-01-01,NE,74484.03,15038.19,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2025-02-01,NE,333351.02,19387.09,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2025-03-01,NE,139566.66,14000.39,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2025-04-01,NE,133345.22,29198.38,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2025-05-01,NE,67263.43,11603.13,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2025-06-01,NE,124290.14,11265.7,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2025-07-01,NE,175865.88,38968.78,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2025-08-01,NE,220008.41,19020.14,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2025-09-01,NE,142899.57,23999.37,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2025-10-01,NE,118941.67,19670.68,actuals,2025
2025-09-29,sf54,am4,BE,Staffing,2025-11-01,NE,208350.36,39149.4,forecast,2025
2025-09-29,sf54,am4,BE,Staffing,2025-12-01,NE,129209.61,6178.42,forecast,2025
2025-09-29,sf55,am1,ES,Outsourcing,2024-01-01,NE,355408.19,15468.67,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2024-02-01,NE,115010.14,35638.08,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2024-03-01,NE,137451.09,34731.0,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2024-04-01,NE,420559.91,17711.67,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2024-05-01,NE,198280.57,37116.96,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2024-06-01,NE,453941.52,21971.78,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2024-07-01,NE,453874.71,27593.05,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2024-08-01,NE,170019.29,35411.85,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2024-09-01,NE,233021.82,19610.82,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2024-10-01,NE,499243.47,25445.92,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2024-11-01,NE,114141.61,32154.63,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2024-12-01,NE,237880.6,8543.28,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-01-01,NE,302103.22,31430.26,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-02-01,NE,432186.17,10055.92,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-03-01,NE,375933.88,6420.75,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-04-01,NE,460918.05,16843.38,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-05-01,NE,468997.43,28355.3,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-06-01,NE,341056.63,11177.93,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-07-01,NE,172553.3,13593.77,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-08-01,NE,213527.37,12282.38,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-09-01,NE,116877.62,28325.59,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-10-01,NE,237375.28,36248.2,actuals,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-11-01,NE,100300.39,31213.99,forecast,2023
2025-09-29,sf55,am1,ES,Outsourcing,2025-12-01,NE,75445.33,5808.15,forecast,2023
2025-09-29,sf56,am3,FR,Staffing,2024-01-01,EB,412118.22,5938.2,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2024-02-01,EB,496274.52,15742.65,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2024-03-01,EB,75998.02,6389.86,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2024-04-01,EB,168249.99,25397.61,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2024-05-01,EB,285448.85,16465.04,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2024-06-01,EB,154231.18,38686.82,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2024-07-01,EB,462510.76,12746.54,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2024-08-01,EB,283318.4,25689.12,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2024-09-01,EB,300006.27,16659.05,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2024-10-01,EB,124899.41,23530.84,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2024-11-01,EB,174707.0,9477.5,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2024-12-01,EB,318144.06,17078.34,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2025-01-01,EB,316713.04,16785.46,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2025-02-01,EB,357166.92,14327.81,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2025-03-01,EB,223977.07,34474.45,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2025-04-01,EB,74049.4,34076.65,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2025-05-01,EB,273430.95,15878.59,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2025-06-01,EB,91346.58,27838.01,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2025-07-01,EB,452542.41,8082.23,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2025-08-01,EB,455192.31,11456.95,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2025-09-01,EB,299719.86,11637.63,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2025-10-01,EB,56536.56,20372.83,actuals,2023
2025-09-29,sf56,am3,FR,Staffing,2025-11-01,EB,305135.28,8551.47,forecast,2023
2025-09-29,sf56,am3,FR,Staffing,2025-12-01,EB,168518.49,22806.98,forecast,2023
2025-09-29,sf57,am2,ES,Staffing,2024-01-01,NE,263429.44,37888.55,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2024-02-01,NE,481913.51,11275.84,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2024-03-01,NE,132189.92,23437.38,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2024-04-01,NE,313901.67,23178.44,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2024-05-01,NE,114281.86,5061.02,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2024-06-01,NE,348679.12,35112.46,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2024-07-01,NE,84169.87,12516.75,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2024-08-01,NE,231551.1,8803.39,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2024-09-01,NE,150912.35,9976.4,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2024-10-01,NE,238817.97,34516.97,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2024-11-01,NE,270330.86,15282.84,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2024-12-01,NE,150126.65,21907.4,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2025-01-01,NE,486643.66,11646.57,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2025-02-01,NE,223266.14,23107.06,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2025-03-01,NE,446172.46,5357.2,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2025-04-01,NE,190968.68,22129.89,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2025-05-01,NE,448040.89,21592.96,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2025-06-01,NE,418155.13,29621.97,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2025-07-01,NE,197426.34,17546.85,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2025-08-01,NE,171293.02,26692.61,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2025-09-01,NE,358025.42,23059.57,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2025-10-01,NE,147552.98,6644.02,actuals,2023
2025-09-29,sf57,am2,ES,Staffing,2025-11-01,NE,138579.95,20436.57,forecast,2023
2025-09-29,sf57,am2,ES,Staffing,2025-12-01,NE,490777.63,25460.81,forecast,2023
2025-09-29,sf58,am3,PT,Staffing,2024-01-01,Pipeline EB,70662.98,15283.38,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2024-02-01,Pipeline EB,205059.47,6684.83,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2024-03-01,Pipeline EB,481722.68,20103.62,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2024-04-01,Pipeline EB,184540.25,24390.5,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2024-05-01,Pipeline EB,105107.1,15249.16,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2024-06-01,Pipeline EB,124612.02,6864.46,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2024-07-01,Pipeline EB,272269.17,7373.86,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2024-08-01,Pipeline EB,217701.68,14180.21,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2024-09-01,Pipeline EB,84444.66,8621.99,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2024-10-01,Pipeline EB,109347.12,37592.38,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2024-11-01,Pipeline EB,463149.25,30329.69,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2024-12-01,Pipeline EB,234652.61,15206.94,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2025-01-01,Pipeline EB,499532.81,26671.8,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2025-02-01,Pipeline EB,117889.67,26572.49,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2025-03-01,Pipeline EB,304888.14,6609.12,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2025-04-01,Pipeline EB,106645.5,14401.1,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2025-05-01,Pipeline EB,180306.27,19036.38,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2025-06-01,Pipeline EB,337009.33,24544.66,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2025-07-01,Pipeline EB,135198.76,31066.8,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2025-08-01,Pipeline EB,427612.89,29726.59,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2025-09-01,Pipeline EB,422291.73,39551.15,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2025-10-01,Pipeline EB,348256.43,12803.24,actuals,2022
2025-09-29,sf58,am3,PT,Staffing,2025-11-01,Pipeline EB,436729.41,8676.48,forecast,2022
2025-09-29,sf58,am3,PT,Staffing,2025-12-01,Pipeline EB,332999.02,38990.75,forecast,2022
2025-09-29,sf59,am4,CO,Outsourcing,2024-01-01,Pipeline EB,245842.28,21258.37,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2024-02-01,Pipeline EB,175713.26,29079.91,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2024-03-01,Pipeline EB,233616.09,37468.28,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2024-04-01,Pipeline EB,224878.19,15235.98,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2024-05-01,Pipeline EB,345300.88,31251.37,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2024-06-01,Pipeline EB,237553.66,16500.14,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2024-07-01,Pipeline EB,155563.7,27233.82,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2024-08-01,Pipeline EB,120549.21,39220.61,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2024-09-01,Pipeline EB,479491.72,7306.58,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2024-10-01,Pipeline EB,188068.33,39914.38,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2024-11-01,Pipeline EB,184006.4,29774.88,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2024-12-01,Pipeline EB,383715.92,23521.74,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-01-01,Pipeline EB,353208.55,28706.46,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-02-01,Pipeline EB,272095.23,36310.81,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-03-01,Pipeline EB,67340.95,26796.4,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-04-01,Pipeline EB,472862.95,29382.21,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-05-01,Pipeline EB,114728.24,28652.8,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-06-01,Pipeline EB,168716.86,7655.22,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-07-01,Pipeline EB,476300.43,19225.8,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-08-01,Pipeline EB,63158.34,10068.63,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-09-01,Pipeline EB,388342.52,28421.08,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-10-01,Pipeline EB,282478.6,24696.79,actuals,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-11-01,Pipeline EB,103587.2,27383.66,forecast,2024
2025-09-29,sf59,am4,CO,Outsourcing,2025-12-01,Pipeline EB,269457.94,26307.2,forecast,2024
2025-09-29,sf60,am4,NO,Staffing,2024-01-01,Pipeline EB,407480.53,26815.59,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2024-02-01,Pipeline EB,294962.79,16619.01,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2024-03-01,Pipeline EB,107919.28,32417.58,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2024-04-01,Pipeline EB,248418.28,18275.33,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2024-05-01,Pipeline EB,104691.25,10367.12,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2024-06-01,Pipeline EB,96722.94,34827.41,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2024-07-01,Pipeline EB,393113.96,37348.68,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2024-08-01,Pipeline EB,178709.9,26544.63,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2024-09-01,Pipeline EB,366279.85,15200.29,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2024-10-01,Pipeline EB,416533.81,7846.5,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2024-11-01,Pipeline EB,311907.71,16989.24,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2024-12-01,Pipeline EB,304059.73,31137.01,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2025-01-01,Pipeline EB,154800.44,28223.7,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2025-02-01,Pipeline EB,369476.69,36666.24,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2025-03-01,Pipeline EB,233701.47,13933.21,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2025-04-01,Pipeline EB,73717.77,24941.92,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2025-05-01,Pipeline EB,276893.78,32904.64,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2025-06-01,Pipeline EB,235435.07,7376.16,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2025-07-01,Pipeline EB,317541.11,8658.66,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2025-08-01,Pipeline EB,332691.17,20744.48,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2025-09-01,Pipeline EB,455014.92,34369.67,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2025-10-01,Pipeline EB,488746.79,25277.87,actuals,2024
2025-09-29,sf60,am4,NO,Staffing,2025-11-01,Pipeline EB,166675.25,21333.21,forecast,2024
2025-09-29,sf60,am4,NO,Staffing,2025-12-01,Pipeline EB,216952.9,33108.57,forecast,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-01-01,NE,341726.48,33545.91,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-02-01,NE,282606.08,29247.49,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-03-01,NE,220039.81,20791.8,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-04-01,NE,117389.26,5555.93,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-05-01,NE,497111.75,14608.64,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-06-01,NE,68536.52,19027.83,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-07-01,NE,257961.87,33419.93,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-08-01,NE,238411.41,11713.8,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-09-01,NE,164480.4,35172.87,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-10-01,NE,376051.48,23280.63,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-11-01,NE,105882.76,9869.42,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2024-12-01,NE,177391.01,36598.09,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-01-01,NE,143048.49,10112.16,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-02-01,NE,91002.78,9796.16,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-03-01,NE,175864.31,19498.69,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-04-01,NE,358360.07,11339.23,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-05-01,NE,345290.71,14106.89,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-06-01,NE,211048.89,20614.52,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-07-01,NE,493838.06,27354.29,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-08-01,NE,85345.17,13000.52,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-09-01,NE,473984.58,15221.26,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-10-01,NE,86097.36,7444.15,actuals,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-11-01,NE,422799.89,24532.63,forecast,2024
2025-09-29,sf61,am2,PT,Outsourcing,2025-12-01,NE,361471.02,5366.88,forecast,2024
2025-09-29,sf62,am3,ES,Outsourcing,2024-01-01,Pipeline NB,55999.64,29682.63,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2024-02-01,Pipeline NB,187170.4,14805.77,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2024-03-01,Pipeline NB,313919.6,17970.91,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2024-04-01,Pipeline NB,122286.34,14104.47,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2024-05-01,Pipeline NB,436569.44,14206.96,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2024-06-01,Pipeline NB,262286.48,21266.33,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2024-07-01,Pipeline NB,272784.87,9386.97,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2024-08-01,Pipeline NB,167521.87,25137.75,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2024-09-01,Pipeline NB,345081.81,5253.36,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2024-10-01,Pipeline NB,127733.38,17094.94,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2024-11-01,Pipeline NB,235160.04,18048.34,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2024-12-01,Pipeline NB,99588.52,27763.02,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-01-01,Pipeline NB,202113.83,38868.17,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-02-01,Pipeline NB,80528.67,34625.97,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-03-01,Pipeline NB,132823.79,24517.98,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-04-01,Pipeline NB,444099.83,15422.33,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-05-01,Pipeline NB,387280.91,13952.58,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-06-01,Pipeline NB,256693.92,13461.04,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-07-01,Pipeline NB,275349.24,6090.86,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-08-01,Pipeline NB,322443.39,23414.4,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-09-01,Pipeline NB,82813.48,23221.47,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-10-01,Pipeline NB,187757.24,11440.28,actuals,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-11-01,Pipeline NB,479866.79,32781.23,forecast,2022
2025-09-29,sf62,am3,ES,Outsourcing,2025-12-01,Pipeline NB,395152.94,39582.87,forecast,2022
2025-09-29,sf63,am4,PT,Outsourcing,2024-01-01,Pipeline EB,316671.03,26582.1,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2024-02-01,Pipeline EB,456355.99,37617.4,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2024-03-01,Pipeline EB,206958.96,17500.57,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2024-04-01,Pipeline EB,240283.36,26193.46,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2024-05-01,Pipeline EB,455565.07,29121.67,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2024-06-01,Pipeline EB,468511.38,7914.48,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2024-07-01,Pipeline EB,335212.58,27433.72,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2024-08-01,Pipeline EB,495039.29,9629.44,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2024-09-01,Pipeline EB,439900.63,22020.93,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2024-10-01,Pipeline EB,245856.51,17109.12,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2024-11-01,Pipeline EB,256186.47,39476.75,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2024-12-01,Pipeline EB,362997.21,33963.36,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2025-01-01,Pipeline EB,474628.87,5465.74,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2025-02-01,Pipeline EB,452582.55,6468.52,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2025-03-01,Pipeline EB,147522.14,25377.84,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2025-04-01,Pipeline EB,203360.33,34228.4,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2025-05-01,Pipeline EB,275690.49,38017.37,actuals,2024
2025-09-29,sf63,am4,PT,Outsourcing,2025-06-01,Pipeline EB,107480.15,27989.03,actuals,2024
